City,Date,PM 2.5 Value
Alexandria,11/4/2017,7.7
Alexandria,11/6/2017,6
Alexandria,11/9/2017,4.5
Alexandria,11/15/2017,12.6
Alexandria,11/17/2017,9.6
Alexandria,11/18/2017,7.1
Alexandria,11/21/2017,10.7
Alexandria,11/24/2017,6.2
Alexandria,12/1/2017,14.5
Alexandria,12/3/2017,14.6
Alexandria,12/6/2017,3
Alexandria,12/12/2017,4.5
Alexandria,12/13/2017,5.8
Alexandria,12/15/2017,7.6
Alexandria,12/18/2017,4.2
Alexandria,12/21/2017,5.6
Alexandria,12/24/2017,5.1
Alexandria,12/27/2017,4.2
Alexandria,12/30/2017,5.4
Alexandria,1/2/2018,4.1
Alexandria,1/5/2018,12.9
Alexandria,1/8/2018,2.6
Alexandria,1/11/2018,5.2
Alexandria,1/14/2018,3.7
Alexandria,1/17/2018,8
Alexandria,1/20/2018,7.4
Alexandria,1/23/2018,2.8
Alexandria,1/26/2018,11.8
Alexandria,1/29/2018,4.6
Alexandria,2/4/2018,6.2
Alexandria,2/10/2018,4.5
Alexandria,2/13/2018,9
Alexandria,2/16/2018,8.3
Alexandria,2/19/2018,6.4
Alexandria,2/22/2018,6.7
Alexandria,2/25/2018,1.1
Alexandria,2/28/2018,6.4
Alexandria,3/3/2018,5
Alexandria,3/6/2018,3.4
Alexandria,3/9/2018,6.1
Alexandria,3/15/2018,10
Alexandria,3/18/2018,8.5
Alexandria,3/19/2018,9
Alexandria,3/21/2018,13.7
Alexandria,3/24/2018,8.2
Alexandria,3/27/2018,11.8
Alexandria,3/30/2018,4.1
Alexandria,4/2/2018,5.1
Alexandria,4/5/2018,5.2
Alexandria,4/8/2018,7.5
Alexandria,4/11/2018,7.7
Alexandria,4/14/2018,16.1
Alexandria,4/17/2018,6.8
Alexandria,4/20/2018,5.7
Alexandria,4/23/2018,7.2
Alexandria,4/26/2018,5
Alexandria,4/29/2018,11
Alexandria,5/2/2018,9.6
Alexandria,5/5/2018,6.2
Alexandria,5/8/2018,10.8
Alexandria,5/11/2018,10.4
Alexandria,5/14/2018,11.2
Alexandria,5/17/2018,11.2
Alexandria,5/20/2018,7.8
Alexandria,5/23/2018,6.2
Alexandria,5/26/2018,5.4
Alexandria,5/29/2018,10.6
Alexandria,6/1/2018,10.4
Alexandria,6/4/2018,8.2
Alexandria,6/7/2018,13.2
Alexandria,6/10/2018,9.3
Alexandria,6/13/2018,5.2
Alexandria,6/16/2018,5
Alexandria,6/19/2018,10.3
Alexandria,6/22/2018,13.3
Alexandria,6/25/2018,8.3
Alexandria,6/28/2018,8.2
Alexandria,7/1/2018,29.3
Alexandria,7/7/2018,5.9
Alexandria,7/10/2018,14.3
Alexandria,7/13/2018,10.2
Alexandria,7/16/2018,31.3
Alexandria,7/19/2018,17.3
Alexandria,7/22/2018,16.5
Alexandria,7/25/2018,13.9
Alexandria,7/28/2018,17.8
Alexandria,7/31/2018,8.7
Alexandria,8/3/2018,8.2
Alexandria,8/6/2018,4.2
Alexandria,8/9/2018,4.6
Alexandria,8/12/2018,18.3
Alexandria,8/15/2018,19.2
Alexandria,8/18/2018,7.5
Alexandria,8/21/2018,14.7
Alexandria,8/24/2018,23.3
Alexandria,8/27/2018,5.1
Alexandria,8/30/2018,4.1
Alexandria,9/2/2018,3.9
Alexandria,9/5/2018,4.5
Alexandria,9/8/2018,7
Alexandria,9/11/2018,5
Alexandria,9/14/2018,4.7
Alexandria,9/17/2018,11.2
Alexandria,9/20/2018,9.4
Alexandria,9/23/2018,4.3
Alexandria,9/26/2018,3.4
Alexandria,9/29/2018,6.5
Alexandria,10/2/2018,5.8
Alexandria,10/5/2018,8.4
Alexandria,10/8/2018,6
Alexandria,10/11/2018,3.7
Alexandria,10/14/2018,5.1
Alexandria,10/17/2018,2.3
Alexandria,10/20/2018,8.1
Alexandria,10/23/2018,7
Alexandria,10/26/2018,4.8
Alexandria,10/29/2018,9.3
Alexandria,11/1/2018,2.3
Alexandria,11/4/2018,3.1
Alexandria,11/7/2018,7.5
Alexandria,11/10/2018,4.5
Alexandria,11/13/2018,4.8
Alexandria,11/16/2018,8.2
Alexandria,11/19/2018,9.5
Alexandria,11/22/2018,5.5
Alexandria,11/25/2018,8.1
Alexandria,11/28/2018,6.6
Alexandria,12/1/2018,7.9
Alexandria,12/4/2018,5.2
Alexandria,12/7/2018,8.5
Alexandria,12/10/2018,7.4
Alexandria,12/13/2018,4.5
Alexandria,12/16/2018,5.2
Alexandria,12/19/2018,8
Alexandria,12/22/2018,3.2
Alexandria,12/25/2018,18.6
Alexandria,12/28/2018,3.2
Alexandria,12/31/2018,3
Alexandria,1/3/2019,0.7
Alexandria,1/6/2019,4.8
Alexandria,1/9/2019,2.5
Alexandria,1/12/2019,5.1
Alexandria,1/15/2019,8
Alexandria,1/18/2019,6.1
Alexandria,1/21/2019,4.3
Alexandria,1/24/2019,5.6
Alexandria,1/27/2019,7.5
Alexandria,1/30/2019,1.2
Alexandria,2/2/2019,6
Alexandria,2/5/2019,7.2
Alexandria,2/8/2019,3
Alexandria,2/11/2019,6.5
Alexandria,2/14/2019,4.1
Alexandria,2/17/2019,5.6
Alexandria,2/20/2019,3.2
Alexandria,2/23/2019,6.9
Alexandria,2/26/2019,6.2
Alexandria,3/1/2019,3.7
Alexandria,3/4/2019,7
Alexandria,3/7/2019,5.3
Alexandria,3/10/2019,11
Alexandria,3/13/2019,8
Alexandria,3/16/2019,3.2
Alexandria,3/19/2019,8.2
Alexandria,3/22/2019,8.7
Alexandria,3/25/2019,7
Alexandria,3/28/2019,15.7
Alexandria,3/31/2019,3.6
Alexandria,4/3/2019,10.7
Alexandria,4/6/2019,11
Alexandria,4/12/2019,6.2
Alexandria,4/15/2019,4.9
Alexandria,4/18/2019,5.5
Alexandria,4/21/2019,6.2
Alexandria,4/24/2019,7.1
Alexandria,4/27/2019,7.5
Alexandria,4/30/2019,9.5
Alexandria,5/3/2019,7.2
Alexandria,5/6/2019,6.8
Alexandria,5/9/2019,6.5
Alexandria,5/12/2019,4.5
Alexandria,5/15/2019,9
Alexandria,5/18/2019,9.8
Alexandria,5/21/2019,11.9
Alexandria,5/24/2019,8.8
Alexandria,5/27/2019,8.7
Alexandria,5/30/2019,10.1
Alexandria,6/2/2019,15
Alexandria,6/8/2019,7.3
Alexandria,6/11/2019,5.1
Alexandria,6/12/2019,7.5
Alexandria,6/14/2019,8.7
Alexandria,6/17/2019,3.3
Alexandria,6/23/2019,21.4
Alexandria,6/26/2019,16
Alexandria,6/29/2019,7.6
Alexandria,7/2/2019,7.2
Alexandria,7/5/2019,15.9
Alexandria,7/8/2019,12.8
Alexandria,7/11/2019,8
Alexandria,7/14/2019,3.2
Alexandria,7/17/2019,10.2
Alexandria,7/20/2019,3.1
Alexandria,7/23/2019,6.1
Alexandria,7/26/2019,10.4
Alexandria,7/29/2019,8.1
Alexandria,8/1/2019,6.7
Alexandria,8/4/2019,10.9
Alexandria,8/7/2019,7.7
Alexandria,8/10/2019,9.2
Alexandria,8/13/2019,7.5
Alexandria,8/16/2019,8.7
Alexandria,8/19/2019,5.4
Alexandria,8/22/2019,14.2
Alexandria,8/25/2019,4.2
Alexandria,8/28/2019,10.2
Alexandria,8/31/2019,13.9
Alexandria,9/3/2019,6
Alexandria,9/6/2019,16.4
Alexandria,9/9/2019,14.4
Alexandria,9/12/2019,8.9
Alexandria,9/15/2019,10.2
Alexandria,9/18/2019,3.1
Alexandria,9/21/2019,4.7
Alexandria,9/24/2019,7.7
Alexandria,9/27/2019,7.2
Alexandria,9/30/2019,7.7
Alexandria,10/3/2019,15.2
Alexandria,10/6/2019,9.7
Alexandria,10/9/2019,9.2
Alexandria,10/12/2019,3.2
Alexandria,10/15/2019,7.2
Alexandria,10/18/2019,5.6
Alexandria,10/21/2019,4
Alexandria,10/24/2019,6.8
Alexandria,10/27/2019,4.7
Alexandria,10/30/2019,4.8
Alexandria,11/2/2019,6
Alexandria,11/5/2019,9.8
Alexandria,11/8/2019,5.1
Alexandria,11/11/2019,6.9
Alexandria,11/14/2019,7.1
Alexandria,11/17/2019,11
Alexandria,11/20/2019,13.5
Alexandria,11/23/2019,4.7
Alexandria,11/26/2019,8.3
Alexandria,11/29/2019,7.5
Alexandria,12/2/2019,3.5
Alexandria,12/5/2019,7.3
Alexandria,12/8/2019,9.8
Alexandria,12/11/2019,1.6
Alexandria,12/14/2019,10.4
Alexandria,12/17/2019,2.4
Alexandria,12/20/2019,6
Alexandria,12/23/2019,5
Alexandria,12/26/2019,7.4
Alexandria,12/29/2019,2.1
Alexandria,1/1/2020,10.6
Alexandria,1/4/2020,4.3
Alexandria,1/7/2020,4.6
Alexandria,1/10/2020,7.5
Alexandria,1/13/2020,4.1
Alexandria,1/16/2020,4.2
Alexandria,1/19/2020,2.1
Alexandria,1/22/2020,7
Alexandria,1/25/2020,3.6
Alexandria,1/28/2020,7
Alexandria,1/31/2020,7.6
Alexandria,2/3/2020,4.8
Alexandria,2/6/2020,2.4
Alexandria,2/9/2020,4.3
Alexandria,2/12/2020,1.8
Alexandria,2/15/2020,4.2
Alexandria,2/18/2020,6.6
Alexandria,2/21/2020,2.9
Alexandria,2/24/2020,4.8
Alexandria,2/27/2020,6.4
Alexandria,3/1/2020,4.7
Alexandria,3/4/2020,4.9
Alexandria,3/7/2020,3.7
Alexandria,3/10/2020,6.2
Alexandria,3/13/2020,5.1
Alexandria,3/16/2020,7.9
Alexandria,3/19/2020,10.6
Alexandria,3/22/2020,5
Alexandria,3/25/2020,12.1
Alexandria,3/28/2020,11.3
Alexandria,3/31/2020,5.5
Alexandria,4/3/2020,9.9
Alexandria,4/6/2020,8.4
Alexandria,4/9/2020,13.3
Alexandria,4/12/2020,16.9
Alexandria,4/15/2020,4.3
Alexandria,4/18/2020,6.1
Alexandria,4/21/2020,4.8
Alexandria,4/24/2020,4.4
Alexandria,4/27/2020,6.5
Alexandria,4/30/2020,5.3
Alexandria,5/3/2020,4.3
Alexandria,5/6/2020,5.2
Alexandria,5/9/2020,3.4
Alexandria,5/12/2020,6.4
Alexandria,5/15/2020,3.7
Alexandria,5/18/2020,4.7
Alexandria,5/21/2020,7
Alexandria,5/24/2020,6.2
Alexandria,5/27/2020,5.3
Alexandria,5/30/2020,6.4
Alexandria,6/2/2020,12
Alexandria,6/5/2020,6.5
Alexandria,6/8/2020,5.1
Alexandria,6/11/2020,5.3
Alexandria,6/14/2020,7.9
Alexandria,6/17/2020,8.6
Alexandria,6/20/2020,8.3
Alexandria,6/23/2020,4.9
Alexandria,6/26/2020,36.3
Alexandria,6/29/2020,11.7
Alexandria,7/2/2020,6.2
Alexandria,7/5/2020,27.6
Alexandria,7/8/2020,16.8
Alexandria,7/11/2020,10.6
Alexandria,7/14/2020,14.1
Alexandria,7/17/2020,7.4
Alexandria,7/20/2020,4.7
Alexandria,7/23/2020,4.9
Alexandria,7/26/2020,3.1
Alexandria,7/29/2020,4.7
Alexandria,8/1/2020,4.9
Alexandria,8/4/2020,8.9
Alexandria,8/7/2020,10.2
Alexandria,8/10/2020,17.6
Alexandria,8/13/2020,5.4
Alexandria,8/16/2020,11.2
Alexandria,8/19/2020,9.5
Alexandria,8/22/2020,10.5
Alexandria,8/25/2020,3.9
Alexandria,8/31/2020,6.6
Alexandria,9/3/2020,11.9
Alexandria,9/6/2020,9.9
Alexandria,9/9/2020,7.8
Alexandria,9/12/2020,5.1
Alexandria,9/15/2020,6.5
Alexandria,9/18/2020,13.2
Alexandria,9/21/2020,5.1
Alexandria,9/24/2020,3.7
Alexandria,9/27/2020,5.8
Alexandria,9/30/2020,7.2
Alexandria,10/3/2020,9.7
Alexandria,10/6/2020,11.2
Alexandria,10/9/2020,3.5
Alexandria,10/12/2020,8.3
Alexandria,10/15/2020,12.1
Alexandria,10/18/2020,7.7
Alexandria,10/21/2020,7.9
Alexandria,10/24/2020,3.4
Alexandria,10/27/2020,7.7
Alexandria,10/30/2020,4.5
Alexandria,11/2/2020,4.2
Alexandria,11/5/2020,11.5
Alexandria,11/8/2020,6.4
Alexandria,11/11/2020,8.9
Alexandria,11/14/2020,8.9
Alexandria,11/17/2020,6.5
Alexandria,11/20/2020,6.7
Alexandria,11/23/2020,5.6
Alexandria,11/26/2020,6.2
Alexandria,11/29/2020,4.7
Alexandria,12/2/2020,4.2
Alexandria,12/5/2020,8.6
Alexandria,12/8/2020,6
Alexandria,12/11/2020,5.6
Alexandria,12/14/2020,1.8
Alexandria,12/17/2020,4.8
Alexandria,12/20/2020,5.1
Alexandria,12/23/2020,5.5
Alexandria,12/26/2020,5.1
Alexandria,12/29/2020,6.5
Alexandria,1/1/2021,3.1
Alexandria,1/4/2021,4.1
Alexandria,1/7/2021,3.4
Alexandria,1/10/2021,5
Alexandria,1/13/2021,6.9
Alexandria,1/16/2021,4.4
Alexandria,1/19/2021,7.7
Alexandria,1/22/2021,2.7
Alexandria,1/25/2021,5.7
Alexandria,1/28/2021,4.8
Alexandria,1/31/2021,9
Alexandria,2/3/2021,7.6
Alexandria,2/6/2021,3.3
Alexandria,2/9/2021,8.6
Alexandria,2/12/2021,8.5
Alexandria,2/15/2021,7.1
Alexandria,2/18/2021,8.9
Alexandria,2/21/2021,5.8
Alexandria,2/24/2021,6.9
Alexandria,2/27/2021,5.5
Alexandria,3/2/2021,1.7
Alexandria,3/5/2021,8.6
Alexandria,3/8/2021,8.8
Alexandria,3/11/2021,4.7
Alexandria,3/14/2021,6.5
Alexandria,3/17/2021,7.8
Alexandria,3/20/2021,4.2
Alexandria,3/23/2021,5.5
Alexandria,3/26/2021,9
Alexandria,3/29/2021,4.3
Alexandria,4/1/2021,4.6
Alexandria,4/4/2021,9.7
Alexandria,4/7/2021,6.8
Alexandria,4/10/2021,6.7
Alexandria,4/13/2021,7.5
Alexandria,4/16/2021,6.9
Alexandria,4/19/2021,4.8
Alexandria,4/22/2021,5.9
Alexandria,4/25/2021,4.3
Alexandria,4/28/2021,8.5
Alexandria,5/1/2021,9.2
Alexandria,5/4/2021,11.7
Alexandria,5/7/2021,6.1
Alexandria,5/10/2021,3.4
Alexandria,5/13/2021,4.3
Alexandria,5/16/2021,7.2
Alexandria,5/19/2021,4.6
Alexandria,5/22/2021,7.4
Alexandria,5/25/2021,5
Alexandria,5/28/2021,4.7
Alexandria,5/31/2021,9.4
Alexandria,6/3/2021,8
Alexandria,6/6/2021,3.7
Alexandria,6/9/2021,6.1
Alexandria,6/12/2021,8.6
Alexandria,6/15/2021,10.7
Alexandria,6/18/2021,10.9
Alexandria,6/21/2021,5.5
Alexandria,6/24/2021,6.8
Alexandria,6/27/2021,4.1
Alexandria,6/30/2021,5
Alexandria,7/3/2021,7.1
Alexandria,7/6/2021,6.7
Alexandria,7/9/2021,4.6
Alexandria,7/12/2021,11
Alexandria,7/15/2021,5.7
Alexandria,7/18/2021,6.2
Alexandria,7/21/2021,7.2
Alexandria,7/24/2021,14.9
Alexandria,7/27/2021,13.7
Alexandria,7/30/2021,13.3
Alexandria,8/2/2021,9.2
Alexandria,8/5/2021,15.4
Alexandria,8/8/2021,8.1
Alexandria,8/11/2021,6.8
Alexandria,8/14/2021,6.1
Alexandria,8/17/2021,8.4
Alexandria,8/20/2021,11.1
Alexandria,8/23/2021,16.2
Alexandria,8/26/2021,7.9
Alexandria,8/29/2021,4.4
Alexandria,9/1/2021,12.8
Alexandria,9/4/2021,14.2
Alexandria,9/7/2021,10.2
Alexandria,9/10/2021,6.6
Alexandria,9/13/2021,6.9
Alexandria,9/16/2021,3.6
Alexandria,9/19/2021,4
Alexandria,9/22/2021,4.6
Alexandria,9/25/2021,8.9
Alexandria,9/28/2021,3.2
Alexandria,10/1/2021,8.2
Alexandria,10/4/2021,6.7
Alexandria,10/7/2021,9.2
Alexandria,10/10/2021,7.8
Alexandria,10/13/2021,4.6
Alexandria,10/16/2021,4.9
Alexandria,10/19/2021,7.8
Alexandria,10/22/2021,10.8
Alexandria,10/25/2021,12.1
Alexandria,10/28/2021,3.9
Alexandria,10/31/2021,6.7
Alexandria,11/3/2021,5.1
Alexandria,11/6/2021,9
Alexandria,11/9/2021,13.3
Alexandria,11/12/2021,6.1
Alexandria,11/15/2021,10.7
Alexandria,11/18/2021,6.2
Alexandria,11/21/2021,9.5
Alexandria,11/24/2021,6.7
Alexandria,11/27/2021,9.4
Alexandria,11/30/2021,14.3
Alexandria,12/3/2021,6.7
Alexandria,12/6/2021,3
Alexandria,12/9/2021,8.5
Alexandria,12/12/2021,3.2
Alexandria,12/15/2021,7.6
Alexandria,12/18/2021,4.3
Alexandria,12/21/2021,5.3
Alexandria,12/24/2021,4.4
Alexandria,12/27/2021,4.4
Alexandria,12/30/2021,17.2
BatonRouge,1/1/2011,6
BatonRouge,2/1/2011,6.4
BatonRouge,3/1/2011,12.8
BatonRouge,4/1/2011,13
BatonRouge,5/1/2011,9.7
BatonRouge,6/1/2011,14.9
BatonRouge,7/1/2011,12.8
BatonRouge,8/1/2011,9.4
BatonRouge,9/1/2011,6.2
BatonRouge,10/1/2011,5.8
BatonRouge,11/1/2011,12.5
BatonRouge,12/1/2011,12.2
BatonRouge,1/1/2012,6.5
BatonRouge,2/1/2012,10.9
BatonRouge,3/1/2012,9.1
BatonRouge,4/1/2012,7.9
BatonRouge,5/1/2012,8.6
BatonRouge,6/1/2012,8.3
BatonRouge,7/1/2012,9.8
BatonRouge,8/1/2012,11.3
BatonRouge,9/1/2012,8.7
BatonRouge,10/1/2012,6
BatonRouge,11/1/2012,21.4
BatonRouge,12/1/2012,8.4
BatonRouge,1/1/2013,14.7
BatonRouge,2/1/2013,6
BatonRouge,3/1/2013,6.8
BatonRouge,4/1/2013,6.3
BatonRouge,5/1/2013,2.5
BatonRouge,6/1/2013,4.6
BatonRouge,7/1/2013,9.2
BatonRouge,8/1/2013,11.8
BatonRouge,9/1/2013,6.2
BatonRouge,10/1/2013,5.2
BatonRouge,11/1/2013,9.5
BatonRouge,12/1/2013,19.9
BatonRouge,1/1/2014,17.4
BatonRouge,2/1/2014,7.7
BatonRouge,3/1/2014,5.6
BatonRouge,4/1/2014,7
BatonRouge,5/1/2014,5.9
BatonRouge,6/1/2014,3.5
BatonRouge,7/1/2014,8.2
BatonRouge,8/1/2014,18.2
BatonRouge,9/1/2014,6
BatonRouge,10/1/2014,6.5
BatonRouge,11/1/2014,4.1
BatonRouge,12/1/2014,7.2
BatonRouge,1/1/2015,10.5
BatonRouge,2/1/2015,6
BatonRouge,3/1/2015,7.6
BatonRouge,4/1/2015,6.7
BatonRouge,5/1/2015,10.7
BatonRouge,6/1/2015,8.9
BatonRouge,7/1/2015,7.1
BatonRouge,8/1/2015,9.2
BatonRouge,9/1/2015,15.6
BatonRouge,1/1/2016,6.2
BatonRouge,2/1/2016,9.2
BatonRouge,3/1/2016,7.6
BatonRouge,4/1/2016,9.4
BatonRouge,7/1/2016,12.5
BatonRouge,8/1/2016,10.9
BatonRouge,9/1/2016,14
BatonRouge,10/1/2016,25.8
BatonRouge,11/1/2016,11.5
BatonRouge,12/1/2016,7
BatonRouge,1/1/2017,5.3
BatonRouge,2/1/2017,6
BatonRouge,3/1/2017,12.3
BatonRouge,4/1/2017,7.2
BatonRouge,5/1/2017,4.9
BatonRouge,6/1/2017,5.8
BatonRouge,7/1/2017,14
BatonRouge,8/1/2017,8
BatonRouge,9/1/2017,8.5
BatonRouge,10/1/2017,9.7
BatonRouge,12/1/2017,23.5
BatonRouge,1/1/2018,7.7
BatonRouge,2/1/2018,6.2
BatonRouge,3/1/2018,6.2
BatonRouge,4/1/2018,13.5
BatonRouge,5/1/2018,9.4
BatonRouge,6/1/2018,10.5
BatonRouge,7/1/2018,17.7
BatonRouge,8/1/2018,12.4
BatonRouge,9/1/2018,4.5
BatonRouge,10/1/2018,6.5
BatonRouge,11/1/2018,4.6
BatonRouge,12/1/2018,9.7
BatonRouge,1/1/2019,5.1
BatonRouge,2/1/2019,7.7
BatonRouge,3/1/2019,9.5
BatonRouge,4/1/2019,5.4
BatonRouge,5/1/2019,8.2
BatonRouge,6/1/2019,13.8
BatonRouge,7/1/2019,16.5
BatonRouge,8/1/2019,12.6
BatonRouge,9/1/2019,8.7
BatonRouge,10/1/2019,9.9
BatonRouge,11/1/2019,5.1
BatonRouge,12/1/2019,5.8
BatonRouge,1/1/2020,22.6
BatonRouge,2/1/2020,5.4
BatonRouge,3/1/2020,4.7
BatonRouge,4/1/2020,6.4
BatonRouge,5/1/2020,7.7
BatonRouge,6/1/2020,11.5
BatonRouge,7/1/2020,22.4
BatonRouge,8/1/2020,3.6
BatonRouge,9/1/2020,21
BatonRouge,10/1/2020,9.8
BatonRouge,11/1/2020,10.1
BatonRouge,12/1/2020,8.6
BatonRouge,1/1/2021,8.5
BatonRouge,2/1/2021,8
BatonRouge,3/1/2021,6.2
BatonRouge,4/1/2021,5.1
BatonRouge,5/1/2021,9.1
BatonRouge,6/1/2021,6.9
BatonRouge,7/1/2021,8.7
BatonRouge,8/1/2021,9.2
BatonRouge,9/1/2021,8.4
BatonRouge,10/1/2021,7.8
BatonRouge,11/1/2021,10.3
BatonRouge,12/1/2021,13.2
BatonRouge,1/2/2011,5.7
BatonRouge,2/2/2011,7.3
BatonRouge,3/2/2011,15
BatonRouge,4/2/2011,18.7
BatonRouge,5/2/2011,9.1
BatonRouge,6/2/2011,20.9
BatonRouge,7/2/2011,14.3
BatonRouge,8/2/2011,11.9
BatonRouge,9/2/2011,3.9
BatonRouge,10/2/2011,5.9
BatonRouge,11/2/2011,10.3
BatonRouge,12/2/2011,11.8
BatonRouge,1/2/2012,6.1
BatonRouge,2/2/2012,8.2
BatonRouge,3/2/2012,7.2
BatonRouge,4/2/2012,6.05
BatonRouge,5/2/2012,4.9
BatonRouge,6/2/2012,8.9
BatonRouge,7/2/2012,15.7
BatonRouge,8/2/2012,9
BatonRouge,9/2/2012,7.6
BatonRouge,10/2/2012,11.1
BatonRouge,11/2/2012,8.4
BatonRouge,12/2/2012,7.5
BatonRouge,1/2/2013,4.1
BatonRouge,2/2/2013,8.7
BatonRouge,3/2/2013,10.1
BatonRouge,4/2/2013,8.7
BatonRouge,5/2/2013,4.8
BatonRouge,6/2/2013,6.8
BatonRouge,7/2/2013,10
BatonRouge,8/2/2013,16.3
BatonRouge,9/2/2013,4.4
BatonRouge,11/2/2013,7
BatonRouge,12/2/2013,7.2
BatonRouge,1/2/2014,10.7
BatonRouge,2/2/2014,6.2
BatonRouge,3/2/2014,6.9
BatonRouge,4/2/2014,9.5
BatonRouge,5/2/2014,9.9
BatonRouge,6/2/2014,5
BatonRouge,7/2/2014,12
BatonRouge,8/2/2014,11.7
BatonRouge,10/2/2014,5.2
BatonRouge,11/2/2014,7.3
BatonRouge,12/2/2014,14.6
BatonRouge,1/2/2015,10
BatonRouge,2/2/2015,6.5
BatonRouge,3/2/2015,8.3
BatonRouge,4/2/2015,5.1
BatonRouge,5/2/2015,12.9
BatonRouge,6/2/2015,8.5
BatonRouge,7/2/2015,12.4
BatonRouge,8/2/2015,11.3
BatonRouge,9/2/2015,14.7
BatonRouge,12/2/2015,5.9
BatonRouge,1/2/2016,4.4
BatonRouge,2/2/2016,6.8
BatonRouge,3/2/2016,3.9
BatonRouge,7/2/2016,13.5
BatonRouge,8/2/2016,14.2
BatonRouge,9/2/2016,17.2
BatonRouge,10/2/2016,24.7
BatonRouge,11/2/2016,8
BatonRouge,12/2/2016,6.6
BatonRouge,1/2/2017,5
BatonRouge,2/2/2017,7.3
BatonRouge,3/2/2017,7.2
BatonRouge,4/2/2017,8
BatonRouge,5/2/2017,7.2
BatonRouge,6/2/2017,5.4
BatonRouge,7/2/2017,13.5
BatonRouge,8/2/2017,9.7
BatonRouge,9/2/2017,9.9
BatonRouge,10/2/2017,3.7
BatonRouge,11/2/2017,5.3
BatonRouge,1/2/2018,5.4
BatonRouge,2/2/2018,2.5
BatonRouge,3/2/2018,5.4
BatonRouge,4/2/2018,7.5
BatonRouge,5/2/2018,10.1
BatonRouge,6/2/2018,8.7
BatonRouge,7/2/2018,24.3
BatonRouge,8/2/2018,8.9
BatonRouge,9/2/2018,4.3
BatonRouge,10/2/2018,6.6
BatonRouge,11/2/2018,4.7
BatonRouge,12/2/2018,9.7
BatonRouge,1/2/2019,4.5
BatonRouge,2/2/2019,12
BatonRouge,3/2/2019,14.9
BatonRouge,4/2/2019,6.7
BatonRouge,5/2/2019,7.5
BatonRouge,6/2/2019,16.9
BatonRouge,7/2/2019,7.9
BatonRouge,8/2/2019,12.4
BatonRouge,9/2/2019,6.7
BatonRouge,10/2/2019,14.8
BatonRouge,11/2/2019,4.7
BatonRouge,12/2/2019,3.8
BatonRouge,1/2/2020,5.4
BatonRouge,2/2/2020,6.1
BatonRouge,3/2/2020,7.6
BatonRouge,4/2/2020,9.8
BatonRouge,5/2/2020,5.6
BatonRouge,6/2/2020,12.9
BatonRouge,7/2/2020,21.9
BatonRouge,8/2/2020,7.5
BatonRouge,9/2/2020,19
BatonRouge,10/2/2020,6.2
BatonRouge,11/2/2020,7.4
BatonRouge,12/2/2020,6.5
BatonRouge,1/2/2021,3.8
BatonRouge,2/2/2021,7.1
BatonRouge,3/2/2021,3.1
BatonRouge,4/2/2021,5.5
BatonRouge,5/2/2021,4.7
BatonRouge,6/2/2021,6
BatonRouge,7/2/2021,16.7
BatonRouge,8/2/2021,10.2
BatonRouge,9/2/2021,12.2
BatonRouge,10/2/2021,7.7
BatonRouge,11/2/2021,10.4
BatonRouge,12/2/2021,11
BatonRouge,1/3/2011,4.8
BatonRouge,2/3/2011,7.2
BatonRouge,3/3/2011,8.6
BatonRouge,4/3/2011,9
BatonRouge,5/3/2011,4.4
BatonRouge,6/3/2011,13.3
BatonRouge,7/3/2011,15.1
BatonRouge,8/3/2011,8.9
BatonRouge,9/3/2011,1.6
BatonRouge,10/3/2011,7.6
BatonRouge,11/3/2011,6.7
BatonRouge,12/3/2011,8.7
BatonRouge,1/3/2012,2.4
BatonRouge,2/3/2012,11.2
BatonRouge,3/3/2012,5.1
BatonRouge,4/3/2012,8
BatonRouge,5/3/2012,7.1
BatonRouge,6/3/2012,9.9
BatonRouge,7/3/2012,18.1
BatonRouge,8/3/2012,7.9
BatonRouge,9/3/2012,8.6
BatonRouge,10/3/2012,13.2
BatonRouge,11/3/2012,7.5
BatonRouge,12/3/2012,1.8
BatonRouge,1/3/2013,6
BatonRouge,2/3/2013,9.8
BatonRouge,3/3/2013,9
BatonRouge,4/3/2013,4.7
BatonRouge,5/3/2013,3.1
BatonRouge,6/3/2013,6.6
BatonRouge,7/3/2013,13.2
BatonRouge,8/3/2013,10.7
BatonRouge,9/3/2013,8.7
BatonRouge,11/3/2013,6.8
BatonRouge,12/3/2013,9.5
BatonRouge,1/3/2014,5.4
BatonRouge,2/3/2014,4.7
BatonRouge,3/3/2014,5.3
BatonRouge,4/3/2014,8.3
BatonRouge,6/3/2014,4
BatonRouge,7/3/2014,10.3
BatonRouge,8/3/2014,17.9
BatonRouge,9/3/2014,8.4
BatonRouge,10/3/2014,6.9
BatonRouge,11/3/2014,9.5
BatonRouge,12/3/2014,11.1
BatonRouge,1/3/2015,3.6
BatonRouge,2/3/2015,9.5
BatonRouge,3/3/2015,5.5
BatonRouge,5/3/2015,12.7
BatonRouge,6/3/2015,9.4
BatonRouge,7/3/2015,12.7
BatonRouge,8/3/2015,15.4
BatonRouge,9/3/2015,6.6
BatonRouge,10/3/2015,9.7
BatonRouge,11/3/2015,8.2
BatonRouge,12/3/2015,4.7
BatonRouge,1/3/2016,7.6
BatonRouge,2/3/2016,6
BatonRouge,3/3/2016,8.4
BatonRouge,5/3/2016,6.7
BatonRouge,7/3/2016,11.8
BatonRouge,8/3/2016,22.7
BatonRouge,9/3/2016,14
