City,Year,Month,Day,pm25
KENNER,2011,10,17,104
KENNER,2011,10,18,68
KENNER,2011,10,19,51
KENNER,2011,10,20,60
KENNER,2011,10,21,104
KENNER,2011,10,22,118
KENNER,2011,10,23,121
KENNER,2011,10,24,131
KENNER,2011,10,25,129
KENNER,2011,10,26,109
KENNER,2011,10,27,82
KENNER,2011,10,28,84
KENNER,2011,10,29,55
KENNER,2011,10,30,74
KENNER,2011,10,31,106
KENNER,2011,11,1,109
KENNER,2011,11,2,80
KENNER,2011,11,3,54
KENNER,2011,11,4,52
KENNER,2011,11,5,122
KENNER,2011,11,6,86
KENNER,2011,11,7,49
KENNER,2011,11,8,39
KENNER,2011,11,9,45
KENNER,2011,11,10,33
KENNER,2011,11,11,53
KENNER,2011,11,12,60
KENNER,2011,11,13,62
KENNER,2011,11,14,74
KENNER,2011,11,15,52
KENNER,2011,11,16,78
KENNER,2011,11,17,39
KENNER,2011,11,18,65
KENNER,2011,11,19,88
KENNER,2011,11,20,59
KENNER,2011,11,21,51
KENNER,2011,11,22,40
KENNER,2011,11,23,49
KENNER,2011,11,24,84
KENNER,2011,11,25,60
KENNER,2011,11,26,47
KENNER,2011,11,27,32
KENNER,2011,11,28,51
KENNER,2011,11,29,57
KENNER,2011,11,30,58
KENNER,2011,12,1,91
KENNER,2011,12,2,100
KENNER,2011,12,3,64
KENNER,2011,12,4,47
KENNER,2011,12,5,40
KENNER,2011,12,6,9
KENNER,2011,12,7,56
KENNER,2011,12,8,106
KENNER,2011,12,9,99
KENNER,2011,12,10,140
KENNER,2011,12,11,88
KENNER,2011,12,12,123
KENNER,2011,12,13,82
KENNER,2011,12,14,82
KENNER,2011,12,15,50
KENNER,2011,12,16,56
KENNER,2011,12,17,55
KENNER,2011,12,18,95
KENNER,2011,12,19,85
KENNER,2011,12,20,72
KENNER,2011,12,21,83
KENNER,2011,12,22,31
KENNER,2011,12,23,35
KENNER,2011,12,24,91
KENNER,2011,12,25,77
KENNER,2011,12,26,42
KENNER,2011,12,27,45
KENNER,2011,12,28,71
KENNER,2011,12,29,77
KENNER,2011,12,30,57
KENNER,2011,12,31,134
PORT ALLEN,2011,1,1,35
PORT ALLEN,2011,1,2,32
PORT ALLEN,2011,1,3,75
PORT ALLEN,2011,1,4,169
PORT ALLEN,2011,1,5,83
PORT ALLEN,2011,1,6,77
PORT ALLEN,2011,1,7,61
PORT ALLEN,2011,1,8,58
PORT ALLEN,2011,1,9,76
PORT ALLEN,2011,1,10,96
PORT ALLEN,2011,1,11,95
PORT ALLEN,2011,1,12,87
PORT ALLEN,2011,1,13,102
PORT ALLEN,2011,1,14,131
PORT ALLEN,2011,1,15,136
PORT ALLEN,2011,1,16,137
PORT ALLEN,2011,1,17,113
PORT ALLEN,2011,1,18,112
PORT ALLEN,2011,1,19,86
PORT ALLEN,2011,1,20,94
PORT ALLEN,2011,1,21,67
PORT ALLEN,2011,1,22,98
PORT ALLEN,2011,1,23,177
PORT ALLEN,2011,1,24,80
PORT ALLEN,2011,1,25,64
PORT ALLEN,2011,1,26,90
PORT ALLEN,2011,1,27,89
PORT ALLEN,2011,1,28,101
PORT ALLEN,2011,1,29,104
PORT ALLEN,2011,1,30,226
PORT ALLEN,2011,1,31,95
PORT ALLEN,2011,2,1,88
PORT ALLEN,2011,2,2,84
PORT ALLEN,2011,2,3,62
PORT ALLEN,2011,2,4,46
PORT ALLEN,2011,2,5,71
PORT ALLEN,2011,2,6,84
PORT ALLEN,2011,2,7,50
PORT ALLEN,2011,2,8,50
PORT ALLEN,2011,2,9,51
PORT ALLEN,2011,2,10,82
PORT ALLEN,2011,2,11,69
PORT ALLEN,2011,2,12,85
PORT ALLEN,2011,2,13,78
PORT ALLEN,2011,2,14,91
PORT ALLEN,2011,2,15,131
PORT ALLEN,2011,2,16,138
PORT ALLEN,2011,2,17,129
PORT ALLEN,2011,2,18,133
PORT ALLEN,2011,2,19,143
PORT ALLEN,2011,2,20,80
PORT ALLEN,2011,2,21,91
PORT ALLEN,2011,2,22,153
PORT ALLEN,2011,2,23,146
PORT ALLEN,2011,2,24,127
PORT ALLEN,2011,2,25,130
PORT ALLEN,2011,2,26,101
PORT ALLEN,2011,2,27,71
PORT ALLEN,2011,2,28,113
PORT ALLEN,2011,3,1,132
PORT ALLEN,2011,3,2,166
PORT ALLEN,2011,3,3,99
PORT ALLEN,2011,3,4,74
PORT ALLEN,2011,3,5,54
PORT ALLEN,2011,3,6,87
PORT ALLEN,2011,3,7,125
PORT ALLEN,2011,3,8,79
PORT ALLEN,2011,3,9,81
PORT ALLEN,2011,3,10,91
PORT ALLEN,2011,3,11,99
PORT ALLEN,2011,3,12,96
PORT ALLEN,2011,3,13,60
PORT ALLEN,2011,3,14,99
PORT ALLEN,2011,3,15,75
PORT ALLEN,2011,3,16,114
PORT ALLEN,2011,3,17,140
PORT ALLEN,2011,3,18,84
PORT ALLEN,2011,3,19,79
PORT ALLEN,2011,3,20,77
PORT ALLEN,2011,3,21,129
PORT ALLEN,2011,3,22,50
PORT ALLEN,2011,3,23,132
PORT ALLEN,2011,3,24,96
PORT ALLEN,2011,3,25,119
PORT ALLEN,2011,3,26,87
PORT ALLEN,2011,3,27,89
PORT ALLEN,2011,3,28,151
PORT ALLEN,2011,3,29,153
PORT ALLEN,2011,3,30,73
PORT ALLEN,2011,3,31,131
PORT ALLEN,2011,4,1,123
PORT ALLEN,2011,4,2,197
PORT ALLEN,2011,4,3,50
PORT ALLEN,2011,4,4,110
PORT ALLEN,2011,4,5,50
PORT ALLEN,2011,4,6,82
PORT ALLEN,2011,4,7,127
PORT ALLEN,2011,4,8,130
PORT ALLEN,2011,4,9,104
PORT ALLEN,2011,4,10,84
PORT ALLEN,2011,4,11,111
PORT ALLEN,2011,4,12,89
PORT ALLEN,2011,4,13,110
PORT ALLEN,2011,4,14,134
PORT ALLEN,2011,4,15,130
PORT ALLEN,2011,4,16,85
PORT ALLEN,2011,4,17,79
PORT ALLEN,2011,4,18,121
PORT ALLEN,2011,4,19,142
PORT ALLEN,2011,4,20,135
PORT ALLEN,2011,4,21,105
PORT ALLEN,2011,4,22,65
PORT ALLEN,2011,4,23,67
PORT ALLEN,2011,4,24,71
PORT ALLEN,2011,4,25,149
PORT ALLEN,2011,4,26,85
PORT ALLEN,2011,4,27,143
PORT ALLEN,2011,4,28,100
PORT ALLEN,2011,4,29,88
PORT ALLEN,2011,4,30,102
PORT ALLEN,2011,5,1,109
PORT ALLEN,2011,5,2,113
PORT ALLEN,2011,5,3,59
PORT ALLEN,2011,5,4,66
PORT ALLEN,2011,5,5,120
PORT ALLEN,2011,5,6,173
PORT ALLEN,2011,5,7,121
PORT ALLEN,2011,5,8,110
PORT ALLEN,2011,5,9,150
PORT ALLEN,2011,5,10,186
PORT ALLEN,2011,5,11,117
PORT ALLEN,2011,5,12,164
PORT ALLEN,2011,5,13,110
PORT ALLEN,2011,5,14,66
PORT ALLEN,2011,5,15,84
PORT ALLEN,2011,5,16,70
PORT ALLEN,2011,5,17,86
PORT ALLEN,2011,5,18,246
PORT ALLEN,2011,5,19,110
PORT ALLEN,2011,5,20,160
PORT ALLEN,2011,5,21,50
PORT ALLEN,2011,5,22,50
PORT ALLEN,2011,5,23,50
PORT ALLEN,2011,5,24,253
PORT ALLEN,2011,5,25,98
PORT ALLEN,2011,5,26,103
PORT ALLEN,2011,5,27,104
PORT ALLEN,2011,5,28,79
PORT ALLEN,2011,5,29,75
PORT ALLEN,2011,5,30,89
PORT ALLEN,2011,5,31,108
PORT ALLEN,2011,6,1,130
PORT ALLEN,2011,6,2,215
PORT ALLEN,2011,6,3,146
PORT ALLEN,2011,6,4,177
PORT ALLEN,2011,6,5,243
PORT ALLEN,2011,6,6,249
PORT ALLEN,2011,6,7,198
PORT ALLEN,2011,6,8,153
PORT ALLEN,2011,6,9,140
PORT ALLEN,2011,6,10,190
PORT ALLEN,2011,6,11,197
PORT ALLEN,2011,6,12,206
PORT ALLEN,2011,6,13,139
PORT ALLEN,2011,6,14,96
PORT ALLEN,2011,6,15,63
PORT ALLEN,2011,6,16,85
PORT ALLEN,2011,6,17,82
PORT ALLEN,2011,6,18,71
PORT ALLEN,2011,6,19,72
PORT ALLEN,2011,6,20,81
PORT ALLEN,2011,6,21,133
PORT ALLEN,2011,6,22,101
PORT ALLEN,2011,6,23,76
PORT ALLEN,2011,6,24,61
PORT ALLEN,2011,6,25,52
PORT ALLEN,2011,6,26,84
PORT ALLEN,2011,6,27,96
PORT ALLEN,2011,6,28,97
PORT ALLEN,2011,6,29,116
PORT ALLEN,2011,6,30,120
PORT ALLEN,2011,7,1,98
PORT ALLEN,2011,7,2,128
PORT ALLEN,2011,7,3,148
PORT ALLEN,2011,7,4,166
PORT ALLEN,2011,7,5,189
PORT ALLEN,2011,7,6,187
PORT ALLEN,2011,7,7,131
PORT ALLEN,2011,7,8,66
PORT ALLEN,2011,7,9,67
PORT ALLEN,2011,7,10,80
PORT ALLEN,2011,7,11,72
PORT ALLEN,2011,7,12,75
PORT ALLEN,2011,7,13,51
PORT ALLEN,2011,7,14,50
PORT ALLEN,2011,7,15,50
PORT ALLEN,2011,7,16,69
PORT ALLEN,2011,7,17,346
PORT ALLEN,2011,7,18,91
PORT ALLEN,2011,7,19,89
PORT ALLEN,2011,7,20,102
PORT ALLEN,2011,7,21,97
PORT ALLEN,2011,7,22,71
PORT ALLEN,2011,7,23,49
PORT ALLEN,2011,7,24,59
PORT ALLEN,2011,7,25,72
PORT ALLEN,2011,7,26,71
PORT ALLEN,2011,7,27,115
PORT ALLEN,2011,7,28,78
PORT ALLEN,2011,7,29,50
PORT ALLEN,2011,7,30,50
PORT ALLEN,2011,7,31,50
PORT ALLEN,2011,8,1,50
PORT ALLEN,2011,8,2,150
PORT ALLEN,2011,8,3,89
PORT ALLEN,2011,8,4,81
PORT ALLEN,2011,8,5,94
PORT ALLEN,2011,8,6,125
PORT ALLEN,2011,8,7,83
PORT ALLEN,2011,8,8,61
PORT ALLEN,2011,8,9,76
PORT ALLEN,2011,8,10,99
PORT ALLEN,2011,8,11,99
PORT ALLEN,2011,8,12,97
PORT ALLEN,2011,8,13,69
PORT ALLEN,2011,8,14,86
PORT ALLEN,2011,8,15,121
PORT ALLEN,2011,8,16,118
PORT ALLEN,2011,8,17,208
PORT ALLEN,2011,8,18,50
PORT ALLEN,2011,8,19,146
PORT ALLEN,2011,8,20,133
PORT ALLEN,2011,8,21,108
PORT ALLEN,2011,8,22,168
PORT ALLEN,2011,8,23,192
PORT ALLEN,2011,8,24,214
PORT ALLEN,2011,8,25,192
PORT ALLEN,2011,8,26,197
PORT ALLEN,2011,8,27,158
PORT ALLEN,2011,8,28,144
PORT ALLEN,2011,8,29,151
PORT ALLEN,2011,8,30,336
PORT ALLEN,2011,8,31,380
PORT ALLEN,2011,9,1,64
PORT ALLEN,2011,9,2,47
PORT ALLEN,2011,9,3,50
PORT ALLEN,2011,9,4,50
PORT ALLEN,2011,9,5,50
PORT ALLEN,2011,9,6,50
PORT ALLEN,2011,9,7,74
PORT ALLEN,2011,9,8,128
PORT ALLEN,2011,9,9,270
PORT ALLEN,2011,9,10,243
PORT ALLEN,2011,9,11,211
PORT ALLEN,2011,9,12,171
PORT ALLEN,2011,9,13,120
PORT ALLEN,2011,9,14,93
PORT ALLEN,2011,9,15,161
PORT ALLEN,2011,9,16,125
PORT ALLEN,2011,9,17,126
PORT ALLEN,2011,9,18,142
PORT ALLEN,2011,9,19,109
PORT ALLEN,2011,9,20,50
PORT ALLEN,2011,9,21,50
PORT ALLEN,2011,9,22,50
PORT ALLEN,2011,9,23,175
PORT ALLEN,2011,9,24,50
PORT ALLEN,2011,9,25,50
PORT ALLEN,2011,9,26,50
PORT ALLEN,2011,9,27,68
PORT ALLEN,2011,9,28,100
PORT ALLEN,2011,9,29,148
PORT ALLEN,2011,9,30,87
PORT ALLEN,2011,10,1,50
PORT ALLEN,2011,10,2,68
PORT ALLEN,2011,10,3,91
PORT ALLEN,2011,10,4,136
PORT ALLEN,2011,10,5,133
PORT ALLEN,2011,10,6,120
PORT ALLEN,2011,10,7,92
PORT ALLEN,2011,10,8,85
PORT ALLEN,2011,10,9,77
PORT ALLEN,2011,10,10,80
PORT ALLEN,2011,10,11,80
PORT ALLEN,2011,10,12,131
PORT ALLEN,2011,10,13,114
PORT ALLEN,2011,10,14,138
PORT ALLEN,2011,10,15,133
PORT ALLEN,2011,10,16,163
PORT ALLEN,2011,10,17,179
PORT ALLEN,2011,10,18,111
PORT ALLEN,2011,10,19,55
PORT ALLEN,2011,10,20,127
PORT ALLEN,2011,10,21,129
PORT ALLEN,2011,10,22,160
PORT ALLEN,2011,10,23,183
PORT ALLEN,2011,10,24,136
PORT ALLEN,2011,10,25,156
PORT ALLEN,2011,10,26,157
PORT ALLEN,2011,10,27,138
PORT ALLEN,2011,10,28,79
PORT ALLEN,2011,10,29,77
PORT ALLEN,2011,10,30,110
PORT ALLEN,2011,10,31,139
PORT ALLEN,2011,11,1,139
PORT ALLEN,2011,11,2,118
PORT ALLEN,2011,11,3,63
PORT ALLEN,2011,11,4,139
PORT ALLEN,2011,11,5,126
PORT ALLEN,2011,11,6,94
PORT ALLEN,2011,11,7,70
PORT ALLEN,2011,11,8,86
PORT ALLEN,2011,11,9,66
PORT ALLEN,2011,11,10,65
PORT ALLEN,2011,11,11,42
PORT ALLEN,2011,11,12,107
PORT ALLEN,2011,11,13,67
PORT ALLEN,2011,11,14,109
PORT ALLEN,2011,11,15,86
PORT ALLEN,2011,11,16,96
PORT ALLEN,2011,11,17,67
PORT ALLEN,2011,11,18,105
PORT ALLEN,2011,11,19,138
PORT ALLEN,2011,11,20,111
PORT ALLEN,2011,11,21,117
PORT ALLEN,2011,11,22,82
PORT ALLEN,2011,11,23,70
PORT ALLEN,2011,11,24,84
PORT ALLEN,2011,11,25,79
PORT ALLEN,2011,11,26,53
PORT ALLEN,2011,11,27,22
PORT ALLEN,2011,11,28,55
PORT ALLEN,2011,11,29,88
PORT ALLEN,2011,11,30,113
PORT ALLEN,2011,12,1,105
PORT ALLEN,2011,12,2,134
PORT ALLEN,2011,12,3,92
PORT ALLEN,2011,12,4,63
PORT ALLEN,2011,12,5,60
PORT ALLEN,2011,12,6,109
PORT ALLEN,2011,12,7,74
PORT ALLEN,2011,12,8,154
PORT ALLEN,2011,12,9,166
PORT ALLEN,2011,12,10,81
PORT ALLEN,2011,12,11,96
PORT ALLEN,2011,12,12,157
PORT ALLEN,2011,12,13,90
PORT ALLEN,2011,12,14,113
PORT ALLEN,2011,12,15,90
PORT ALLEN,2011,12,16,72
PORT ALLEN,2011,12,17,59
PORT ALLEN,2011,12,18,85
PORT ALLEN,2011,12,19,105
PORT ALLEN,2011,12,20,82
PORT ALLEN,2011,12,21,92
PORT ALLEN,2011,12,22,51
PORT ALLEN,2011,12,23,57
PORT ALLEN,2011,12,24,94
PORT ALLEN,2011,12,25,63
PORT ALLEN,2011,12,26,38
PORT ALLEN,2011,12,27,56
PORT ALLEN,2011,12,28,84
PORT ALLEN,2011,12,29,106
PORT ALLEN,2011,12,30,55
PORT ALLEN,2011,12,31,108
BATON ROUGE / CAPITOL 001,2012,1,1,65
BATON ROUGE / CAPITOL 001,2012,1,2,61
BATON ROUGE / CAPITOL 001,2012,1,3,24
BATON ROUGE / CAPITOL 001,2012,1,4,61
BATON ROUGE / CAPITOL 001,2012,1,5,102
BATON ROUGE / CAPITOL 001,2012,1,6,128
BATON ROUGE / CAPITOL 001,2012,1,7,57
BATON ROUGE / CAPITOL 001,2012,1,8,47
BATON ROUGE / CAPITOL 001,2012,1,9,62
BATON ROUGE / CAPITOL 001,2012,1,10,126
BATON ROUGE / CAPITOL 001,2012,1,11,122
BATON ROUGE / CAPITOL 001,2012,1,12,64
BATON ROUGE / CAPITOL 001,2012,1,13,130
BATON ROUGE / CAPITOL 001,2012,1,14,82
BATON ROUGE / CAPITOL 001,2012,1,15,137
BATON ROUGE / CAPITOL 001,2012,1,16,137
BATON ROUGE / CAPITOL 001,2012,1,17,115
BATON ROUGE / CAPITOL 001,2012,1,18,164
BATON ROUGE / CAPITOL 001,2012,1,19,122
BATON ROUGE / CAPITOL 001,2012,1,20,67
BATON ROUGE / CAPITOL 001,2012,1,21,103
BATON ROUGE / CAPITOL 001,2012,1,22,153
BATON ROUGE / CAPITOL 001,2012,1,23,145
BATON ROUGE / CAPITOL 001,2012,1,24,50
BATON ROUGE / CAPITOL 001,2012,1,25,107
BATON ROUGE / CAPITOL 001,2012,1,26,101
BATON ROUGE / CAPITOL 001,2012,1,27,120
BATON ROUGE / CAPITOL 001,2012,1,28,98
BATON ROUGE / CAPITOL 001,2012,1,29,72
BATON ROUGE / CAPITOL 001,2012,1,30,132
BATON ROUGE / CAPITOL 001,2012,1,31,177
BATON ROUGE / CAPITOL 001,2012,2,1,109
BATON ROUGE / CAPITOL 001,2012,2,2,82
BATON ROUGE / CAPITOL 001,2012,2,3,112
BATON ROUGE / CAPITOL 001,2012,2,4,125
BATON ROUGE / CAPITOL 001,2012,2,5,92
BATON ROUGE / CAPITOL 001,2012,2,6,44
BATON ROUGE / CAPITOL 001,2012,2,7,92
BATON ROUGE / CAPITOL 001,2012,2,8,67
BATON ROUGE / CAPITOL 001,2012,2,9,86
BATON ROUGE / CAPITOL 001,2012,2,10,226
BATON ROUGE / CAPITOL 001,2012,2,11,64
BATON ROUGE / CAPITOL 001,2012,2,12,42
BATON ROUGE / CAPITOL 001,2012,2,13,60
BATON ROUGE / CAPITOL 001,2012,2,14,87
BATON ROUGE / CAPITOL 001,2012,2,15,26
BATON ROUGE / CAPITOL 001,2012,2,16,32
BATON ROUGE / CAPITOL 001,2012,2,17,82
BATON ROUGE / CAPITOL 001,2012,2,18,58
BATON ROUGE / CAPITOL 001,2012,2,19,58
BATON ROUGE / CAPITOL 001,2012,2,20,64
BATON ROUGE / CAPITOL 001,2012,2,21,104
BATON ROUGE / CAPITOL 001,2012,2,22,73
BATON ROUGE / CAPITOL 001,2012,2,23,119
BATON ROUGE / CAPITOL 001,2012,2,24,88
BATON ROUGE / CAPITOL 001,2012,2,25,42
BATON ROUGE / CAPITOL 001,2012,2,26,72
BATON ROUGE / CAPITOL 001,2012,2,27,65
BATON ROUGE / CAPITOL 001,2012,2,28,79
BATON ROUGE / CAPITOL 001,2012,2,29,78
BATON ROUGE / CAPITOL 001,2012,3,1,91
BATON ROUGE / CAPITOL 001,2012,3,2,72
BATON ROUGE / CAPITOL 001,2012,3,3,51
BATON ROUGE / CAPITOL 001,2012,3,4,41
BATON ROUGE / CAPITOL 001,2012,3,5,81
BATON ROUGE / CAPITOL 001,2012,3,6,96
BATON ROUGE / CAPITOL 001,2012,3,7,82
BATON ROUGE / CAPITOL 001,2012,3,8,58
BATON ROUGE / CAPITOL 001,2012,3,9,35
BATON ROUGE / CAPITOL 001,2012,3,10,60
BATON ROUGE / CAPITOL 001,2012,3,11,81
BATON ROUGE / CAPITOL 001,2012,3,12,38
BATON ROUGE / CAPITOL 001,2012,3,13,78
BATON ROUGE / CAPITOL 001,2012,3,14,72
BATON ROUGE / CAPITOL 001,2012,3,15,76
BATON ROUGE / CAPITOL 001,2012,3,16,82
BATON ROUGE / CAPITOL 001,2012,3,17,77
BATON ROUGE / CAPITOL 001,2012,3,18,55
BATON ROUGE / CAPITOL 001,2012,3,19,56
BATON ROUGE / CAPITOL 001,2012,3,20,48
BATON ROUGE / CAPITOL 001,2012,3,21,77
BATON ROUGE / CAPITOL 001,2012,3,22,39
BATON ROUGE / CAPITOL 001,2012,3,23,99
BATON ROUGE / CAPITOL 001,2012,3,24,89
BATON ROUGE / CAPITOL 001,2012,3,25,88
BATON ROUGE / CAPITOL 001,2012,3,26,96
BATON ROUGE / CAPITOL 001,2012,3,27,153
BATON ROUGE / CAPITOL 001,2012,3,28,118
BATON ROUGE / CAPITOL 001,2012,3,29,98
BATON ROUGE / CAPITOL 001,2012,3,30,79
BATON ROUGE / CAPITOL 001,2012,3,31,109
BATON ROUGE / CAPITOL 001,2012,4,1,79
BATON ROUGE / CAPITOL 001,2012,4,2,50
BATON ROUGE / CAPITOL 001,2012,4,3,80
BATON ROUGE / CAPITOL 001,2012,4,4,46
BATON ROUGE / CAPITOL 001,2012,4,5,89
BATON ROUGE / CAPITOL 001,2012,4,6,57
BATON ROUGE / CAPITOL 001,2012,4,7,84
BATON ROUGE / CAPITOL 001,2012,4,8,132
BATON ROUGE / CAPITOL 001,2012,4,9,42
BATON ROUGE / CAPITOL 001,2012,4,10,133
BATON ROUGE / CAPITOL 001,2012,4,11,143
BATON ROUGE / CAPITOL 001,2012,4,12,104
BATON ROUGE / CAPITOL 001,2012,4,13,50
BATON ROUGE / CAPITOL 001,2012,4,14,114
BATON ROUGE / CAPITOL 001,2012,4,15,133
BATON ROUGE / CAPITOL 001,2012,4,16,99
BATON ROUGE / CAPITOL 001,2012,4,17,66
BATON ROUGE / CAPITOL 001,2012,4,18,85
BATON ROUGE / CAPITOL 001,2012,4,19,73
BATON ROUGE / CAPITOL 001,2012,4,20,99
BATON ROUGE / CAPITOL 001,2012,4,21,86
BATON ROUGE / CAPITOL 001,2012,4,22,85
BATON ROUGE / CAPITOL 001,2012,4,23,84
BATON ROUGE / CAPITOL 001,2012,4,24,86
BATON ROUGE / CAPITOL 001,2012,4,25,85
BATON ROUGE / CAPITOL 001,2012,4,26,85
BATON ROUGE / CAPITOL 001,2012,4,27,63
BATON ROUGE / CAPITOL 001,2012,4,28,66
BATON ROUGE / CAPITOL 001,2012,4,29,79
BATON ROUGE / CAPITOL 001,2012,4,30,99
BATON ROUGE / CAPITOL 001,2012,5,1,86
BATON ROUGE / CAPITOL 001,2012,5,2,49
BATON ROUGE / CAPITOL 001,2012,5,3,71
BATON ROUGE / CAPITOL 001,2012,5,4,99
BATON ROUGE / CAPITOL 001,2012,5,5,88
BATON ROUGE / CAPITOL 001,2012,5,6,102
BATON ROUGE / CAPITOL 001,2012,5,7,117
BATON ROUGE / CAPITOL 001,2012,5,8,87
BATON ROUGE / CAPITOL 001,2012,5,9,95
BATON ROUGE / CAPITOL 001,2012,5,10,102
BATON ROUGE / CAPITOL 001,2012,5,11,142
BATON ROUGE / CAPITOL 001,2012,5,12,65
BATON ROUGE / CAPITOL 001,2012,5,13,109
BATON ROUGE / CAPITOL 001,2012,5,14,151
BATON ROUGE / CAPITOL 001,2012,5,15,143
BATON ROUGE / CAPITOL 001,2012,5,16,142
BATON ROUGE / CAPITOL 001,2012,5,17,153
BATON ROUGE / CAPITOL 001,2012,5,18,184
BATON ROUGE / CAPITOL 001,2012,5,19,167
BATON ROUGE / CAPITOL 001,2012,5,20,131
BATON ROUGE / CAPITOL 001,2012,5,21,199
BATON ROUGE / CAPITOL 001,2012,5,22,182
BATON ROUGE / CAPITOL 001,2012,5,23,174
BATON ROUGE / CAPITOL 001,2012,5,24,107
BATON ROUGE / CAPITOL 001,2012,5,25,99
BATON ROUGE / CAPITOL 001,2012,5,26,140
BATON ROUGE / CAPITOL 001,2012,5,27,207
BATON ROUGE / CAPITOL 001,2012,5,28,154
BATON ROUGE / CAPITOL 001,2012,5,29,77
BATON ROUGE / CAPITOL 001,2012,5,30,87
BATON ROUGE / CAPITOL 001,2012,5,31,70
BATON ROUGE / CAPITOL 001,2012,6,1,83
BATON ROUGE / CAPITOL 001,2012,6,2,89
BATON ROUGE / CAPITOL 001,2012,6,3,99
BATON ROUGE / CAPITOL 001,2012,6,4,72
BATON ROUGE / CAPITOL 001,2012,6,5,92
BATON ROUGE / CAPITOL 001,2012,6,6,118
BATON ROUGE / CAPITOL 001,2012,6,7,122
BATON ROUGE / CAPITOL 001,2012,6,8,92
BATON ROUGE / CAPITOL 001,2012,6,9,54
BATON ROUGE / CAPITOL 001,2012,6,10,47
BATON ROUGE / CAPITOL 001,2012,6,11,97
BATON ROUGE / CAPITOL 001,2012,6,12,65
BATON ROUGE / CAPITOL 001,2012,6,13,108
BATON ROUGE / CAPITOL 001,2012,6,14,105
BATON ROUGE / CAPITOL 001,2012,6,15,78
BATON ROUGE / CAPITOL 001,2012,6,16,82
BATON ROUGE / CAPITOL 001,2012,6,17,69
BATON ROUGE / CAPITOL 001,2012,6,18,52
BATON ROUGE / CAPITOL 001,2012,6,19,164
BATON ROUGE / CAPITOL 001,2012,6,20,92
BATON ROUGE / CAPITOL 001,2012,6,21,238
BATON ROUGE / CAPITOL 001,2012,6,22,50
BATON ROUGE / CAPITOL 001,2012,6,23,107
BATON ROUGE / CAPITOL 001,2012,6,24,105
BATON ROUGE / CAPITOL 001,2012,6,25,177
BATON ROUGE / CAPITOL 001,2012,6,26,50
BATON ROUGE / CAPITOL 001,2012,6,27,266
BATON ROUGE / CAPITOL 001,2012,6,28,151
BATON ROUGE / CAPITOL 001,2012,6,29,174
BATON ROUGE / CAPITOL 001,2012,6,30,50
BATON ROUGE / CAPITOL 001,2012,7,1,50
BATON ROUGE / CAPITOL 001,2012,7,2,157
BATON ROUGE / CAPITOL 001,2012,7,3,181
BATON ROUGE / CAPITOL 001,2012,7,4,180
BATON ROUGE / CAPITOL 001,2012,7,5,266
BATON ROUGE / CAPITOL 001,2012,7,6,50
BATON ROUGE / CAPITOL 001,2012,7,7,127
BATON ROUGE / CAPITOL 001,2012,7,8,77
BATON ROUGE / CAPITOL 001,2012,7,9,48
BATON ROUGE / CAPITOL 001,2012,7,10,34
BATON ROUGE / CAPITOL 001,2012,7,11,91
BATON ROUGE / CAPITOL 001,2012,7,12,93
BATON ROUGE / CAPITOL 001,2012,7,13,41
BATON ROUGE / CAPITOL 001,2012,7,14,70
BATON ROUGE / CAPITOL 001,2012,7,15,75
BATON ROUGE / CAPITOL 001,2012,7,16,61
BATON ROUGE / CAPITOL 001,2012,7,17,69
BATON ROUGE / CAPITOL 001,2012,7,18,75
BATON ROUGE / CAPITOL 001,2012,7,19,53
BATON ROUGE / CAPITOL 001,2012,7,20,48
BATON ROUGE / CAPITOL 001,2012,7,21,69
BATON ROUGE / CAPITOL 001,2012,7,22,74
BATON ROUGE / CAPITOL 001,2012,7,23,75
BATON ROUGE / CAPITOL 001,2012,7,24,111
BATON ROUGE / CAPITOL 001,2012,7,25,67
BATON ROUGE / CAPITOL 001,2012,7,26,49
BATON ROUGE / CAPITOL 001,2012,7,27,97
BATON ROUGE / CAPITOL 001,2012,7,28,136
BATON ROUGE / CAPITOL 001,2012,7,29,132
BATON ROUGE / CAPITOL 001,2012,7,30,183
BATON ROUGE / CAPITOL 001,2012,7,31,87
BATON ROUGE / CAPITOL 001,2012,8,1,113
BATON ROUGE / CAPITOL 001,2012,8,2,90
BATON ROUGE / CAPITOL 001,2012,8,3,79
BATON ROUGE / CAPITOL 001,2012,8,4,87
BATON ROUGE / CAPITOL 001,2012,8,5,79
BATON ROUGE / CAPITOL 001,2012,8,6,125
BATON ROUGE / CAPITOL 001,2012,8,7,131
BATON ROUGE / CAPITOL 001,2012,8,8,113
BATON ROUGE / CAPITOL 001,2012,8,9,67
BATON ROUGE / CAPITOL 001,2012,8,10,111
BATON ROUGE / CAPITOL 001,2012,8,11,114
BATON ROUGE / CAPITOL 001,2012,8,12,132
BATON ROUGE / CAPITOL 001,2012,8,13,89
BATON ROUGE / CAPITOL 001,2012,8,14,76
BATON ROUGE / CAPITOL 001,2012,8,15,108
BATON ROUGE / CAPITOL 001,2012,8,16,57
BATON ROUGE / CAPITOL 001,2012,8,17,65
BATON ROUGE / CAPITOL 001,2012,8,18,57
BATON ROUGE / CAPITOL 001,2012,8,19,58
BATON ROUGE / CAPITOL 001,2012,8,20,89
BATON ROUGE / CAPITOL 001,2012,8,21,117
BATON ROUGE / CAPITOL 001,2012,8,22,138
